1100.0,0.0,0.0,1100.0,86.4,65.87047846577762,69.02050113895216,55.700325732899024,1100.0,0.0
1200.0,0.0,0.0,1200.0,87.1,67.19226856561548,70.20785219399538,57.00000000000001,1200.0,0.0
1300.0,0.0,0.0,1300.0,88.3,70.07213383127846,72.97921478060047,60.33898305084746,1300.0,0.0
1400.0,0.0,0.0,1400.0,87.7,68.11290623638965,71.32867132867133,58.020477815699664,1400.0,0.0
1500.0,0.0,0.0,1500.0,87.3,67.33169391597814,70.66974595842956,57.239057239057246,1500.0,0.0
1600.0,0.0,0.0,1600.0,87.2,67.21311475409837,70.16317016317016,57.333333333333336,1600.0,0.0
1700.0,0.0,0.0,1700.0,87.6,68.52903703929303,71.2962962962963,59.07590759075908,1700.0,0.0
1800.0,0.0,0.0,1800.0,87.9,69.46449300964012,72.56235827664399,60.32786885245902,1800.0,0.0
1900.0,0.0,0.0,1900.0,88.2,70.05182556964982,73.0593607305936,61.05610561056106,1900.0,0.0
2000.0,0.0,0.0,2000.0,88.2,70.26149720760499,73.12072892938495,61.43790849673203,2000.0,0.0
2100.0,0.0,0.0,2100.0,87.6,68.52903703929303,71.49425287356323,59.07590759075908,2100.0,0.0
2200.0,0.0,0.0,2200.0,86.9,66.99087839540393,70.29478458049886,57.60517799352751,2200.0,0.0
2300.0,0.0,0.0,2300.0,86.6,65.8678730081102,69.19540229885057,55.92105263157895,2300.0,0.0
2400.0,0.0,0.0,2400.0,87.3,67.96197818387303,70.3962703962704,58.496732026143796,2400.0,0.0
2500.0,0.0,0.0,2500.0,87.9,69.46449300964012,71.86046511627907,60.32786885245902,2500.0,0.0
2600.0,0.0,0.0,2600.0,88.4,70.35901367062732,73.08584686774942,60.67796610169493,2600.0,0.0
2700.0,0.0,0.0,2700.0,88.8,70.71864803814941,73.01204819277109,60.56338028169015,2700.0,0.0
2800.0,0.0,0.0,2800.0,88.6,69.82514465402147,71.92118226600985,59.43060498220641,2800.0,0.0
2900.0,0.0,0.0,2900.0,88.7,70.4516452942284,72.50608272506082,60.62717770034845,2900.0,0.0
3000.0,0.0,0.0,3000.0,88.9,70.73000938749249,73.12348668280873,60.63829787234043,3000.0,0.0
3100.0,0.0,0.0,3100.0,89.5,72.31217104222263,74.7596153846154,62.76595744680852,3100.0,0.0
3200.0,0.0,0.0,3200.0,89.8,73.5344026818472,76.05633802816902,64.45993031358887,3200.0,0.0
3300.0,0.0,0.0,3300.0,90.2,75.25252525252527,77.52293577981652,67.33333333333334,3300.0,0.0
3400.0,0.0,0.0,3400.0,90.3,75.47284312733893,77.95454545454545,67.55852842809365,3400.0,0.0
3500.0,0.0,0.0,3500.0,89.8,73.81822662121648,76.3888888888889,65.30612244897961,3500.0,0.0
3600.0,0.0,0.0,3600.0,89.9,74.11902175027163,76.62037037037038,65.87837837837839,3600.0,0.0
3700.0,0.0,0.0,3700.0,89.3,73.00733595019224,75.40229885057472,65.03267973856211,3700.0,0.0
3800.0,0.0,0.0,3800.0,89.4,73.33789439793948,75.57603686635946,65.35947712418302,3800.0,0.0
3900.0,0.015625,0.0,3900.0,89.1,72.57668464696884,75.11415525114155,64.61038961038962,3900.0,0.0
4000.0,0.015625,0.0,4000.0,89.0,72.49889995599825,74.77064220183487,64.74358974358975,4000.0,0.0
4100.0,0.015625,0.0,4100.0,88.8,71.70859856522179,73.20574162679426,63.870967741935495,4100.0,0.0
4200.0,0.015625,0.0,4200.0,89.0,71.5909090909091,72.636815920398,63.33333333333334,4200.0,0.0
4300.0,0.015625,0.0,4300.0,89.0,71.01647844943429,71.9387755102041,62.45733788395905,4300.0,0.0
4400.0,0.015625,0.0,4400.0,89.1,71.09581340093555,72.1938775510204,62.54295532646049,4400.0,0.0
4500.0,0.015625,0.0,4500.0,89.4,71.25236625570206,72.10526315789474,62.00716845878137,4500.0,0.0
4600.0,0.015625,0.0,4600.0,89.60000000000001,71.69236129257034,72.55936675461741,62.318840579710155,4600.0,0.0
4700.0,0.015625,0.0,4700.0,89.7,71.7582285006087,72.75132275132276,62.271062271062284,4700.0,0.0
4800.0,0.015625,0.0,4800.0,89.2,70.96540043551899,72.37851662404093,61.8374558303887,4800.0,0.0
4900.0,0.015625,0.0,4900.0,89.4,70.83874375508947,72.10526315789474,61.3138686131387,4900.0,0.0
5000.0,0.015625,0.0,5000.0,88.9,69.51386981598462,70.94240837696336,59.63636363636364,5000.0,0.0
5100.0,0.015625,0.0,5100.0,88.4,68.55345911949685,70.55837563451777,58.57142857142858,5100.0,0.0
5200.0,0.015625,0.0,5200.0,88.4,68.95955644276518,71.42857142857143,59.01060070671379,5200.0,0.0
5300.0,0.015625,0.0,5300.0,88.1,68.1937242743358,71.5311004784689,57.95053003533569,5300.0,0.0
5400.0,0.015625,0.0,5400.0,88.3,68.97901178267279,72.07637231503581,59.09090909090909,5400.0,0.0
5500.0,0.015625,0.0,5500.0,88.5,70.3913491246138,73.13084112149532,61.66666666666668,5500.0,0.0
5600.0,0.015625,0.0,5600.0,88.1,70.02669890685608,72.38979118329468,61.61290322580646,5600.0,0.0
5700.0,0.015625,0.0,5700.0,88.6,71.16799951440842,73.85321100917432,62.86644951140066,5700.0,0.0
5800.0,0.015625,0.0,5800.0,88.6,70.95082535330423,73.73271889400922,62.376237623762385,5800.0,0.0
5900.0,0.015625,0.0,5900.0,87.9,69.28310316815598,72.43735763097949,60.32786885245902,5900.0,0.0
6000.0,0.015625,0.0,6000.0,87.8,68.62139917695474,72.01834862385321,59.333333333333336,6000.0,0.0
